id,label
860774817670320129,0
860774824519507968,0
860774826864234496,0
860774835974135809,0
860774836930453505,0
860774847860944896,0
860774848041058305,0
860774858438959104,0
860774888616992769,0
860774905708773377,0
860774908292341760,0
860774909299109888,0
860774911077437440,0
860774913971412992,0
860774932476608516,0
860774948780077058,0
860774957181227013,0
860774975371972608,0
860774975162261504,0
860774986671308800,0
860774990236590081,0
860774992086265857,0
860774991981273088,0
860774992367296513,0
860775003763212288,0
860775013175107584,0
860775021068730368,0
860775026110341120,0
860775040006205442,0
860775041738395648,0
860775044355678209,0
860775050386915329,0
860775058909822976,0
860775062550577153,0
860775065054531587,0
860775066199400448,0
860775073140973568,0
860775076664229888,0
860775081705918464,0
860775083287220224,0
860775084360945665,0
860775085938028545,0
860775091923296256,0
860775092367654912,0
860775093240201216,0
860775095920455681,0
860775109455339520,0
860775109463879680,0
860775121828675584,0
860775127566372864,0
860775145052545024,0
860775146855964672,0
860775147397156864,0
860775161787592704,0
860775165428355072,0
860775166195908609,0
860775166762131456,0
860775167248695296,0
860775168976736261,0
860775173137383426,0
860775175427575810,0
860775177038184449,0
860775178615144448,0
860775180020326400,0
860775185741340672,0
860775185531719681,0
860775187859615744,0
860775190367584257,0
860775192456515584,0
860775200757080064,0
860775205295185921,0
860775226082078720,0
860775237779996672,0
860775240242262017,0
860775243811508224,0
860775262346137601,0
860775268876779520,0
860775278729023489,0
860775280947806208,0
860775281606270977,0
860775282130767873,0
860775283573506048,0
860775282671845376,0
860775293837094916,0
860775295632191488,0
860775297032962052,0
860775320512860160,0
860775349910745088,0
860775352356003840,0
860775356541882368,0
860775356654952448,0
860775384366931968,0
860775385767841793,0
860775395662020609,0
860775396169531393,0
860775402884747264,0
860775416252030976,0
860775420127576064,0
860775434342019072,0
860775436284043265,0
860775446589431809,0
860775447943970816,0
860775449634390016,0
860775450037166080,0
860775458610302976,0
860775463135916033,0
860775465610600448,0
860775470505365505,0
860775472044666880,0
860775471302287360,0
860775472455720961,0
860775476859736065,0
860775495226593281,0
860775519507300353,0
860775531007979520,0
860775548351655936,0
860775554638905345,0
860775559445581824,0
860775585961963520,0
860775588113633280,0
860775591691169796,0
860775627758206978,0
860775651531300864,0
860775652924018689,0
860775668317073408,0
860775668245831680,0
860775673412993025,0
860775680493187072,0
860775683521355776,0
860775690576302080,0
860775692044124160,0
860775692467884032,0
860775694011293696,0
860775693562466304,0
860775695810797568,0
860775700436893696,0
860775714294976513,0
860775715280748544,0
860775715913973760,0
860775718631886849,0
860775723941871618,0
860775725913321473,0
860775717705003009,0
860775728383762432,0
860775726194335746,0
860775729872621569,0
860775737711833088,0
860775745886576641,0
860775746884833280,0
860775750604947456,0
860775767013294080,0
860775771924701185,0
860775777150918656,0
860775788358103042,0
860775791386394624,0
860775795496824832,0
860775796369182720,0
860775800970383364,0
860775803797286912,0
860775828505886720,0
860775848625840128,0
860775850970669057,0
860775871925424128,0
860775872403570689,0
860775879848468483,0
860775883291844609,0
860775908160016385,0
860775917580374016,0
860775938073796610,0
860775944969224192,0
860775949087817728,0
860775985704316929,0
860775999457329153,0
860776028591054849,0
860776044684431360,0
860776045884002304,0
860776079933538304,0
860776085570678784,0
860776096106553345,0
860776112896397312,0
860776129896034304,0
860776132303630336,0
860776136439148547,0
860776137651367937,0
860776144374837248,0
860776150926323713,0
860776151417065472,0
860776153950429185,0
860776158945824768,0
860776160468156416,0
860776161466621953,0
860776163865710592,0
860776169389543426,0
860776179967688704,0
860776179195932673,0
860776179661389824,0
860776187790065664,0
860776199227920385,0
860776209331789824,0
860776208572788736,0
860776208719589376,0
860776227266846720,0
860776242085343234,0
860776246208344065,0
860776252193607681,0
860776255024705536,0
860776257696534528,0
860776268446523392,0
860776271994814465,0
860776276075872258,0
860776287849377793,0
860776289761931265,0
860776314697076736,0
860776337375625217,0
860776338562715649,0
860776351493705730,0
860776380539293696,0
860776381927632896,0
860776392623050752,0
860776412105641984,0
860776412004929536,0
860776416752746496,0
860776424210386945,0
860776453830574080,0
860776455806095360,0
860776456007405568,0
860776457714454528,0
860776457647386625,0
860776464798633984,0
860776469123014656,0
860776473489178624,0
860776491537362947,0
860776493990936578,0
860776506745860097,0
860776507764916225,0
860776511485247488,0
860776558667157504,0
860776593131786241,0
860776602375999488,0
860776612077473792,0
860776615579492353,0
860776616921677826,0
860776618230390784,0
860776622495944704,0
860776624408506368,0
860776627919134721,0
860776629643038720,0
860776631312424960,0
860776653336825857,0
860776655496851458,0
860776657493282816,0
860776659875758080,0
860776660689440769,0
860776663059124227,0
860776663893803008,0
860776664921509889,0
860776667710672896,0
860776671053479936,0
860776672554999808,0
860776684710002689,0
860776694269046784,0
860776695707643904,0
860776697557245952,0
860776701307047938,0
860776702007328769,0
860776705388040193,0
860776707980009472,0
860776710035218433,0
860776712774205440,0
860776716062478337,0
860776717912219648,0
860776719577260032,0
860776721003429888,0
860776727064326144,0
860776726585950208,0
860776731430367232,0
860776746135715840,0
860776754167914497,0
860776771112894466,0
860776776645177344,0
860776803555721216,0
860776804600041472,0
860776823453560833,0
860776832794320896,0
860776844936830976,0
860776845922496513,0
860776848296378368,0
860776850137788418,0
860776869549023232,0
860776872635977728,0
860776875995561986,0
860776908165976064,0
860776910552539137,0
860776910586081280,0
860776914805510144,0
860776920283205632,0
860776931251412992,0
860776957994250240,0
860776960032690177,0
860776973777461249,0
860776974511427585,0
860776999463157761,0
860777005624721408,0
860777008850235392,0
860777014453829632,0
860777027061862400,0
860777042060623872,0
860777058477199360,0
860777067012599808,0
860777071555092480,0
860777082586058752,0
860777086742605824,0
860777089666076672,0
860777098914525184,0
860777102974517256,0
860777127372828674,0
860777134821961728,0
860777146930704384,0
860777155558612992,0
860777167294275584,0
860777171622666240,0
860777178111381505,0
860777179797434368,0
860777180577619968,0
860777180879564800,0
860777186684547072,0
860777197132550144,0
860777198638190592,0
860777202543022081,0
860777202232680448,0
860777203818143744,0
860777201477857284,0
860777216824664064,0
860777215637819393,0
860777222449188864,0
860777224500326401,0
860777239268343810,0
860777253734666240,0
860777255256981504,0
860777267726884864,0
860777275536658432,0
860777276304240640,0
860777278124503040,0
860777282448887808,0
860777305630789632,0
860777325360709633,0
860777326967238656,0
860777338270777344,0
860777338887450624,0
860777340128944128,0
860777352946733056,0
860777353072566272,0
860777356985856000,0
860777363143000064,0
860777376518512640,0
860777392750682113,0
860777393010597889,0
860777401705431040,0
860777405442543617,0
860777410689728514,0
860777409553072128,0
860777417006362625,0
860777418155585536,0
860777418784743424,0
860777421179674624,0
860777420877594624,0
860777421473284096,0
860777422026887168,0
860777421909446656,0
860777421779460096,0
860777427072634881,0
860777434316197888,0
860777434756427776,0
860777435637448704,0
860777439332638721,0
860777441576587264,0
860777441673056256,0
860777442939551744,0
860777443879157760,0
860777448409051136,0
860777448748851200,0
860777467677732864,0
860777472404672512,0
860777479656665088,0
860777493619507200,0
860777504067526658,0
860777507926065152,0
860777522086072320,0
860777523650625537,0
860777546765434880,0
860777549323960320,0
860777565216178176,0
860777574993022976,0
860777580676341760,0
860777586363727873,0
860777599471153153,0
860777615912824832,0
860777637517692928,0
860777659458084870,0
860777660343046145,0
860777664470274048,0
860777666147995648,0
860777668433727488,0
860777668312268800,0
860777671340511232,0
860777670505881600,0
860777676965117952,0
860777679297150976,0
860777681566257152,0
860777680983048192,0
860777699832463360,0
860777709424738304,0
860777711161180161,0
860777719801499648,0
860777720820764672,0
