;words;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
854366641722929153;['China’s', 'Huawei', 'targets', 'Amazon', ',', 'Alibaba', 'public', 'cloud', 'service', 'push', 'https', ':', '//t.co/dsdumwCB43', 'https', ':', '//t.co/8cKoPZVeuk'];115;16;False;False;False;0.0;False;0.08695652173913043;False;False;neg;1.0;204;683;3;26;False;False;False;0.0
854366693816098817;['want', 'two', 'djinns', 'Alibaba', 'transforming', 'black', 'king', 'wtf', '#', 'Magi'];95;10;False;False;False;0.0;True;0.031578947368421054;True;False;neg;1.0;2728;37171;623;389;False;True;False;0.0
854366809897582593;['sony', 'dust', 'cover', 'https', ':', '//t.co/xADTi1kJtr'];39;6;False;False;False;0.0;False;0.10256410256410256;False;False;neg;1.0;489;229;12;62;False;True;False;0.0
854366940059623424;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/zg0Fh1iT6b'];129;20;False;False;False;0.0;False;0.10852713178294573;False;False;neg;1.0;2406;824124;303326;140302;False;True;True;0.0
854366941649272832;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/sKFwjjrqMy'];129;20;False;False;False;0.0;False;0.11627906976744186;False;False;neg;1.0;1538;623691;184150;127413;False;True;False;0.0
854366943519924225;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/xTK1qCA1Tw'];129;20;False;False;False;0.0;False;0.13178294573643412;False;False;neg;1.0;2148;623113;11465;4;False;True;False;0.0
854366945428336640;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/766eXEb6Se'];129;20;False;False;False;0.0;False;0.11627906976744186;False;False;neg;1.0;1695;404906;104081;65520;False;True;True;0.0
854366946783055873;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/e3tHVcwY0c'];129;20;False;False;False;0.0;False;0.11627906976744186;False;False;neg;1.0;2735;516391;400378;150287;False;False;False;0.0
854366948532072448;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/28DCmzZo2S'];129;20;False;False;False;0.0;False;0.12403100775193798;False;False;neg;1.0;1040;623393;101844;6;False;True;False;0.0
854366950146879488;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/NaAY52hYvF'];129;20;False;False;False;0.0;False;0.13178294573643412;False;False;neg;1.0;2171;625667;266412;240138;False;True;True;0.0
854366951736573955;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/dleqWc7R29'];129;20;False;False;False;0.0;False;0.10852713178294573;False;False;neg;1.0;767;553119;53884;46708;False;True;False;0.0
854366953128984576;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/jMXrKdUw6R'];129;20;False;False;False;0.0;False;0.13178294573643412;False;False;neg;1.0;2182;586305;215169;155947;False;True;False;0.0
854366954655801344;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/zvKAd11EgB'];129;20;False;False;False;0.0;False;0.12403100775193798;False;False;neg;1.0;1792;384156;181528;3;False;False;False;0.0
854366956270616577;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/8USZMN6t4c'];129;20;False;False;False;0.0;False;0.13178294573643412;False;False;neg;1.0;2696;713172;266343;112800;False;True;True;0.0
854366958279684097;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/xyGijP63GT'];129;20;False;False;False;0.0;False;0.12403100775193798;False;False;neg;1.0;767;384058;86325;70487;False;True;False;0.0
854366960213217280;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/mCMZj4dgnw'];129;20;False;False;False;0.0;False;0.11627906976744186;False;False;neg;1.0;2266;580027;186844;146964;False;True;False;0.0
854366962465591297;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/lNlYtUIQm5'];129;20;False;False;False;0.0;False;0.13178294573643412;False;False;neg;1.0;1113;629208;6315;13;False;True;True;0.0
854366964042674177;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/9mdpnkzbCt'];129;20;False;False;False;0.0;False;0.10077519379844961;False;False;neg;1.0;1906;569510;179824;15;False;True;True;0.0
854366966106161153;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/1VnRrlGYzg'];129;20;False;False;False;0.0;False;0.12403100775193798;False;False;neg;1.0;1381;825329;225867;7;False;True;True;0.0
854366968195031041;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/i1Xjoz1XDT'];129;20;False;False;False;0.0;False;0.12403100775193798;False;False;neg;1.0;915;561304;6391;895;False;True;False;0.0
854366971441360896;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/UzY6ufBB2E'];129;20;False;False;False;0.0;False;0.13178294573643412;False;False;neg;1.0;2017;565158;237327;141625;False;True;False;1.0
854366973140119552;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/SEUIPBhpu0'];129;20;False;False;False;0.0;False;0.13953488372093023;False;False;neg;1.0;832;543110;72215;62187;False;True;True;0.0
854366975061086208;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/WEP8bUtFsR'];129;20;False;False;False;0.0;False;0.13953488372093023;False;False;neg;1.0;1360;574933;84856;60337;False;True;False;0.0
854366976487165953;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/JkBHCShLHT'];129;20;False;False;False;0.0;False;0.15503875968992248;False;False;neg;1.0;767;475949;56832;52016;False;False;False;0.0
854366978508771328;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/d0CdxsjFZn'];129;20;False;False;False;0.0;False;0.11627906976744186;False;False;neg;1.0;1040;614392;76249;7;False;True;False;0.0
854366980266221569;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/0UbBpWOpAT'];129;20;False;False;False;0.0;False;0.13953488372093023;False;False;neg;1.0;767;452634;51001;53389;False;True;False;0.0
854366982027849728;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/IFwe72bayy'];129;20;False;False;False;0.0;False;0.10852713178294573;False;False;neg;1.0;1698;669865;10201;0;False;True;True;0.0
854367070082945026;['Screwdriver', 'NES', 'SNES', 'N64', 'Nintendo', 'https', ':', '//t.co/f1ozagBDC7'];61;8;False;False;False;0.0;False;0.21311475409836064;False;False;neg;1.0;489;230;12;62;False;True;False;0.0
854367303202254848;['car', 'body', 'repair', 'tools', 'export', 'US', 'Japan', 'UK', 'France', 'Germany', 'https', ':', '//t.co/HP2fL3lAIL'];84;13;False;False;False;0.0;False;0.15476190476190477;False;False;neg;1.0;489;231;12;62;False;True;False;0.0
854367691737575425;['.', '@', 'AlibabaGroup', 'Interested', 'Starting', 'Operations', 'Pakistan', ':', 'President', 'AliBaba', 'https', ':', '//t.co/nWLwSUkdTT'];106;13;False;False;False;0.0;False;0.14150943396226415;False;False;pos;1.0;620;7813;444;308;False;True;True;0.0
854368350675365890;['*Alibaba', ',', 'Funke', 'Akindele', ',', 'Majek', 'Fashek', 'celebrities', 'attends', 'AY', 'Live', '2017', '-', 'See', 'Red', 'Carpet', 'Photos', 'https', ':', '//t.co/yczn5glNpw'];129;20;False;False;False;0.0;False;0.10077519379844961;False;False;neg;1.0;1706;346785;1601;767;False;True;True;0.0
854372991609614337;['AliBaba', 'Interested', 'Starting', 'Operations', 'Pakistan', ':', 'President', 'AliBaba', ':', 'Ali', 'Baba’s', 'delegation', 'today', 'met', 'with……', 'https', ':', '//t.co/QpKkzkmZie'];139;18;False;False;False;0.0;False;0.10071942446043165;False;True;neg;1.0;1014;44158;159;0;False;False;False;0.0
854373092189130752;['Alibaba', 'Group’s', 'Ant', 'Financial', 'hikes', 'MoneyGram', 'offer', '36', 'outbid', 'Euronet', '@', 'htTweets', 'https', ':', '//t.co/4hKXNMJsqt', '@', 'grengaswamy', '@', 'rajeshsawhney'];137;19;False;False;False;0.0;False;0.0948905109489051;False;False;pos;1.0;2877;2767;2390;600;False;True;True;0.0
854373717610246144;['Appreciated', 'Hon', 'Fed', 'Min', '@', 'kdastgirkhan', 'Welcome', 'Esteemed', 'Chinese??', 'Biz', 'Group', '@', 'AlibabaGroup', '#', 'Mr_JackMa', 'Pak…', 'https', ':', '//t.co/EZiH8LBKLF'];139;19;False;False;False;0.0;False;0.16546762589928057;True;True;pos;1.0;566;11473;7284;723;False;True;False;2.0
854373997881868288;['Dear', 'Sir/Madame.Thanks', '.', 'bambangsutejob999', '@', 'gmail.com', 'Check', 'Hot', 'Selling', '2015', 'New', 'prefabricated', '20ft', 'c…', 'https', ':', '//t.co/y0ZbwvLzCt'];132;17;False;False;False;0.0;False;0.08333333333333333;False;True;pos;1.0;8;9;1;57;False;False;False;0.0
854374130401124352;['Jack', '–', 'Inspirational', 'Story', 'Alibaba', 'Founder', 'https', ':', '//t.co/KXYyAk8ln3', 'via', '@', 'shoutmeloud'];93;12;False;False;False;0.0;False;0.11827956989247312;False;False;pos;1.0;2809;93;9;21;False;True;True;0.0
854374200802369536;['alibaba', 'hakuryuu', 'thrown', 'awkward', 'situation', 'judal', 'aladdin', 'https', ':', '//t.co/ieylPta6gq'];113;10;False;False;False;0.0;False;0.008849557522123894;False;False;pos;1.0;1090;27304;192;105;False;True;False;1.0
854375222321041408;['Remittance', 'definitely', 'huge', ':', 'Alibaba', 'track', 'acquire', 'MoneyGram', '$', '1B+', '.', '#', 'FinTech', '#', 'InsurTech', 'https', ':', '//t.co/ljEj17EC0G'];125;18;False;False;False;0.0;False;0.104;True;False;pos;1.0;2029;3793;24763;4744;False;True;True;11.0
854375270136119301;['China', ',', 'Tencent’s', 'WeChat', 'Threatens', 'Alibaba’s', 'Alipay', 'https', ':', '//t.co/MqDPlPMCgb', 'via', '@', 'theinformation', 'https', ':', '//t.co/VOj3SYVD0X'];121;16;False;False;False;0.0;False;0.17355371900826447;False;False;pos;1.0;1030;15419;1710;1004;False;True;True;0.0
854375450759639040;['Ali', 'Baba', 'welcomed', '40', 'Chor', 'https', ':', '//t.co/ZHrT5TuhSx'];55;8;False;False;False;0.0;False;0.14545454545454545;False;True;pos;0.6;240;2445;181;75;False;True;False;1.0
854375979745132544;['Dear', 'Sir/Madame.Thanks', '.', 'bambangsutejob999', '@', 'gmail.com', 'China', 'shipping', 'container', 'house', 'home', 'sale', ',', 'con', 'https', ':', '//t.co/qIO30XqGiG'];128;17;False;False;False;0.0;False;0.078125;False;False;pos;1.0;8;10;1;57;False;False;False;0.0
854376926257049602;"['@', 'iMac_too', 'Bang', 'on..come', '2018', '&', 'amp', ';', ""'ll"", 'see', '40', 'Chors', 'united', 'challenging', 'Alibaba', '``', 'Revolution', 'Spring', ""''"", 'Re…', 'https', ':', '//t.co/L4B6cEfw6J']";144;23;False;False;False;0.0;True;0.0763888888888889;False;True;pos;1.0;2478;22942;583;645;False;True;False;0.0
854377340041924609;"['China', ',', 'Tencent', ""'s"", 'WeChat', 'Threatens', 'Alibaba', ""'s"", 'Alipay', '#', 'Facebook', '#', 'android', '#', 'app', 'go', 'https', ':', '//t.co/NrXa2OIzfS']";107;19;False;False;False;0.0;False;0.1308411214953271;True;False;pos;0.8;638;438915;1108;47;False;True;True;0.0
854378381445664769;['@', 'SheepRape', 'buy', 'alibaba', 'want', 'fakes', 'ones', 'idk', 'though'];74;9;False;False;False;0.0;True;0.02702702702702703;False;False;neg;1.0;2889;39577;4113;326;False;True;False;0.0
854378552980099072;"['alaadin', 'trying', 'prove', 'point', 'sinbads', 'actions', 'gets', 'support', 'alibaba', ',', 'judar', ',', '&', 'amp', ';', 'hakuryuu', 'https', ':', '//t.co/i4ZYkBKX1q']";144;19;False;False;False;0.0;False;0.034722222222222224;False;False;neg;0.8;105;1742;83;53;False;False;True;2.0
854379285557260288;['Alibaba', 'Doubts', 'Comedian', ',', 'Wale', 'Gates', '26', 'years', 'Like', 'Claims', 'https', ':', '//t.co/org0uYZ1Vm', 'https', ':', '//t.co/ZNDryfdZSl'];115;16;False;False;False;0.0;True;0.1565217391304348;False;False;neg;1.0;1496;38620;10587;6610;False;True;True;1.0
854379503833014273;['#', 'Alibaba', 'patient', 'Cunning-Brilliant', 'Strategy', 'set', 'make', 'Powerhouse', 'Asia', 'https', ':', '//t.co/J3sBF3CkkN'];108;12;False;False;False;0.0;True;0.10185185185185185;True;False;neg;1.0;2612;438872;106371;53489;False;True;True;0.0
854379820251103232;"['Alibaba', ""'s"", 'New', 'Retail', 'Integrates', 'E-Commerce', ',', 'Stores', ',', '&', 'amp', ';', 'Logistics', ':', 'Next', 'Gen', 'Retail', '?', 'via', '@', 'forbes', 'https', ':', '//t.co/R8zhoFvprd']";136;24;True;False;False;0.0;False;0.125;False;False;pos;1.0;2924;6145;931;1164;False;True;True;0.0
854379927470211074;['Remittance', 'definitely', 'huge', ':', 'Alibaba', 'track', 'acquire', 'MoneyGram', '$', '1B+', '.', '#', 'FinTech', '#', 'InsurTech', 'https', ':', '//t.co/K2yXNbK7JS'];125;18;False;False;False;0.0;False;0.12;True;False;pos;1.0;1064;5806;549;235;False;True;False;0.0
854380015139598340;['Alibaba’s', 'Ant', 'Financial', 'may', 'bidding', 'war', 'MoneyGram', 'upping', 'offer', '$', '1.2B', 'https', ':', '//t.co/gHqMZYpC34'];122;14;False;False;False;0.0;False;0.09016393442622951;False;False;neg;1.0;2641;24712;202010;575;False;True;True;0.0
854380444812361728;['Brief', ':', 'E-sports', 'coming', 'Asian', 'Olympics', ',', 'thanks', 'Alibaba', 'https', ':', '//t.co/VK17saDrk2'];90;12;False;False;False;0.0;False;0.08888888888888889;False;False;neg;1.0;2658;5837;396;506;False;True;True;0.0
854380447996014594;"['Tuesday’s', 'Vital', 'Data', ':', 'Bank', 'America', ',', 'Netflix', '&', 'amp', ';', 'Alibaba', 'Group', 'https', ':', '//t.co/GSUDpCw7da', '$', 'BABA', '$', 'BAC', '$', 'NFLX', '#', 'stock…', 'https', ':', '//t.co/Hdoek692w3']";139;27;False;False;False;0.0;False;0.17985611510791366;True;True;pos;0.6;1443;9880;2208;115;False;True;True;0.0
854380448016986112;"['Tuesday’s', 'Vital', 'Data', ':', 'Bank', 'America', ',', 'Netflix', '&', 'amp', ';', 'Alibaba', 'Group', 'https', ':', '//t.co/U5JoyNRqqo', '$', 'BABA', '$', 'BAC', '$', 'NFLX', '#', 'stock…', 'https', ':', '//t.co/hJ3Jna7JRW']";139;27;False;False;False;0.0;False;0.2014388489208633;True;True;pos;0.6;532;6459;173;9;False;True;True;0.0
854380612257550337;"['Tuesday’s', 'Vital', 'Data', ':', 'Bank', 'America', ',', 'Netflix', '&', 'amp', ';', 'Alibaba', 'Group', 'https', ':', '//t.co/gkvC3UNerK', '$', 'BABA', '$', 'BAC', '$', 'NFLX', '#', 'stock', '#', 'trade', '#', 'options', '#', 'earnings']";140;30;False;False;False;0.0;False;0.16428571428571428;True;False;pos;0.6;1350;3385;2054;820;False;True;True;
854380637209243650;"['Tuesday’s', 'Vital', 'Data', ':', 'Bank', 'America', ',', 'Netflix', '&', 'amp', ';', 'Alibaba', 'Group', 'https', ':', '//t.co/yvZonGpROv', '$', 'BABA', '$', 'BAC', '$', 'NFLX', '#', 'stock', '#', 'trade', '#', 'options', '#', 'earnings']";140;30;False;False;False;0.0;False;0.16428571428571428;True;False;pos;0.6;1350;3386;2054;820;False;True;True;0.0
854380694029598720;['#', 'Alibaba', 'patient', 'Cunning-Brilliant', 'Strategy', 'set', 'make', 'Powerhouse', 'Asia', 'https', ':', '//t.co/5dzRifRwIJ'];108;12;False;False;False;0.0;True;0.09259259259259259;True;False;neg;1.0;27;35984;8942;5950;False;True;False;0.0
854380953212530689;['Regent', 'Investment', 'Management', 'LLC', 'Acquires', '1,650', 'Shares', 'Alibaba', 'Group', 'Holding', 'Ltd', '$', 'BABA', 'https', ':', '//t.co/X79ie9fXkF'];113;16;False;False;False;0.0;False;0.168141592920354;False;False;neg;1.0;1266;871798;1145;8;False;True;True;0.0
854381135085932544;['Regent', 'Investment', 'Management', 'LLC', 'Acquires', '1,650', 'Shares', 'Alibaba', 'Group', 'Holding', 'Ltd', '$', 'BABA', 'https', ':', '//t.co/4UWTuBXANs'];113;16;False;False;False;0.0;False;0.20353982300884957;False;False;neg;1.0;1266;871809;1145;8;False;True;True;0.0
854381214744051712;['Alibaba’s', 'Ant', 'Could', 'Acquire', 'MoneyGram', 'Increased', 'Bid', '#', 'Alibaba', '#', 'AntFinancial', '#', 'MoneyGram', '#', 'PaymentsService', '#', 'News', '...', 'https', ':', '//t.co/uiSZncCkYk'];140;21;False;False;False;0.0;False;0.15;True;False;neg;1.0;315;303;30;90;False;True;True;0.0
854382241127972864;['omg', 'unbelievable??', 'https', ':', '//t.co/mYGoeXfimG'];42;5;False;False;False;0.631;False;0.09523809523809523;False;True;neg;1.0;2092;265;11;146;False;True;False;0.0
854382410636636160;['Mirae', 'Asset', 'Global', 'Investments', 'Boosted', 'Alibaba', 'Group', 'Hldg', 'LTD', '(', 'BABA', ')', 'Holding', ',', 'Artal', '...', '#', 'Facebook', '#', 'android', '#', 'app', 'go', 'smarturl.…'];132;24;False;False;False;0.0;False;0.14393939393939395;True;False;pos;0.8;638;438936;1108;47;False;True;True;0.0
854383346327076864;['ALIBABA', 'interesting', 'buy', '112', '-', '$', 'BABA', 'chart', 'https', ':', '//t.co/Q3z32wqp8H'];79;11;False;False;False;0.0;False;0.17721518987341772;False;False;pos;1.0;1812;135;22;11;False;False;False;0.0
854383346356412416;['ALIBABA', 'interesting', 'buy', '112', '$', 'BABA', 'https', ':', '//t.co/Mljcz0BTjs'];71;9;False;False;False;0.0;False;0.2112676056338028;False;False;pos;1.0;1098;599388;7814;4;False;True;True;0.0
856248283261521920;['Balance', 'Wobble', 'Board', '#', 'kopen', '#', 'alibaba.com', 'https', ':', '//t.co/cyS5VSbORH'];64;10;False;False;False;0.0;False;0.140625;True;False;neg;1.0;2674;2366514;1303;148;False;True;True;0.0
856248471728345088;"['ate', 'dog', 'food', 'Alibaba’s', 'house', 'avoid', 'starving', 'death', '--', ""'I"", 'go', 'dye', ""'"", 'tells', 'Efe', 'stop', 'repeating', '...', 'https', ':', '//t.co/SYekI1o8qi']";138;21;False;False;False;0.0;True;0.050724637681159424;False;False;neg;1.0;1941;6919;684;1987;False;True;False;0.0
856249863499022340;['Alibaba', 'Contrarian', ':', 'Ignore', 'Bulls', ',', 'Sell', 'Stock', 'https', ':', '//t.co/Ays4GYTa4v'];73;11;False;False;False;0.0;False;0.1506849315068493;False;False;neg;1.0;2408;457;5892;3784;False;True;False;0.0
856250617651757056;['Alibaba', 'stands', 'decision', 'include', 'video', 'games', 'Asia', 'Games', '2022', 'https', ':', '//t.co/QoAgEVv02d', '#', 'innovation', '#', 'tech', '#', 'future', '#', 'technology', '…'];139;21;False;False;False;0.0;False;0.050359712230215826;True;False;pos;1.0;100;24051;1014;2337;False;False;False;0.0
856252863055626240;['ASIAN', 'GAMES', ':', '-', 'Alibaba', 'defends', 'decision', 'include', 'e-sports', 'Asian', 'Games', '-', 'TODAYonline', 'https', ':', '//t.co/kz1SUdAv10'];112;16;False;False;False;0.0;False;0.1875;False;False;neg;1.0;2521;27563;40637;0;False;True;True;0.0
856421448419864576;['ASIAN', 'GAMES', ':', '-', 'Alibaba', 'defends', 'decision', 'include', 'e-sports', 'Asian', 'Games', '-', 'TODAYonline', 'https', ':', '//t.co/G3rHOkaMYV'];112;16;False;False;False;0.0;False;0.21428571428571427;False;False;neg;1.0;2521;27574;40635;0;False;True;True;0.0
856421464433733632;"['#', 'financial', '#', 'update', 'Alibaba', ""'s"", 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', '-', 'TechCrunch', 'https', ':', '//t.co/xRrA5CxmSb']";131;19;False;False;False;0.0;False;0.08396946564885496;True;False;pos;0.6;1106;17327;44;21;False;True;False;0.0
856421497123950592;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/Z5AKm7LBsH', 'https', ':', '//t.co/VGYPMk18kV'];123;15;False;False;False;0.0;False;0.13821138211382114;False;False;pos;1.0;833;5508;38;129;False;False;True;0.0
856421852679483392;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/G0XutV5YuU…', 'https', ':', '//t.co/WrOHSJFqE1'];124;15;False;False;False;0.0;False;0.13709677419354838;False;True;pos;1.0;213;1462;13;42;False;False;False;0.0
856421869410553857;['$', '2.9M', '#', 'fake', 'cosmetics', 'production', 'network', 'spanned', 'Nanjing', ',', 'Shanghai', ',', 'Jinhua', ',', 'Danyang', '.', 'Reselling', 'via', 'WeChat', 'https', ':', '//t.co/O9uTLl5Z2D', 'via', '@', 'wwd'];140;25;False;False;False;0.0;False;0.09285714285714286;True;False;neg;0.8;1399;4339;1080;119;False;True;False;3.0
856421997408137216;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/CoVu1zu6tk', '#', 'techcrunch', 'https', ':', '//t.co/KaXuO3ZMRp'];135;17;False;False;False;0.0;False;0.0962962962962963;True;False;pos;1.0;1231;26926;2194;1197;False;True;False;0.0
856422238651695104;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/W5Q3iYTeEJ'];99;12;False;False;False;0.0;False;0.1111111111111111;False;False;pos;1.0;3166;23929;760;1055;False;True;True;0.0
856422286706053120;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/pptZWJGz2o'];99;12;False;False;False;0.0;False;0.09090909090909091;False;False;pos;1.0;2382;290382;1466;1323;False;True;True;0.0
856422298282274816;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/IgcNnMTq7k'];99;12;False;False;False;0.0;False;0.09090909090909091;False;False;pos;1.0;909;11554;329;1;False;True;True;0.0
856422481153994753;['#', 'Ofo', 'raised', 'undisclosed', 'amount', 'Series', 'D+', '#', 'Alibaba’s', 'Ant', 'Financial', '.', '#', 'Funding', 'via', '@', 'technodechina…', 'https', ':', '//t.co/UZyyn1pxmE'];138;20;False;False;False;0.0;False;0.07246376811594203;True;True;pos;1.0;310;2123;268;557;False;True;True;0.0
856422546706747392;['Jack', ',', 'chairman', 'Alibaba', 'Group', ',', 'says', 'society', 'prepare', 'decades', 'pain', 'inte', '...', '…', 'https', ':', '//t.co/gnASPYhkfr'];119;17;False;False;False;0.0;False;0.06722689075630252;False;True;neg;0.8;769;389331;1462;272;False;True;True;0.0
856422576175894528;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/GhZOA6UMts', 'via', '@', 'TechCrunch…', 'https', ':', '//t.co/c0GO5i1gop'];140;18;False;False;False;0.0;False;0.10714285714285714;False;True;pos;1.0;984;2331;45;128;False;True;False;0.0
856422736197017600;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/JBytkDIjrK'];99;12;False;False;False;0.0;False;0.10101010101010101;False;False;pos;1.0;1979;9072;2300;3221;False;True;True;0.0
856422788311265280;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', '-', 'https', ':', '//t.co/0ksfOFd87Z', 'https', ':', '//t.co/qMkBC0ZEGZ'];125;16;False;False;False;0.0;False;0.12;False;False;pos;1.0;2310;48260;954;1626;False;True;True;0.0
856422877851037697;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', '-', 'https', ':', '//t.co/LP6E39fmgQ', 'https', ':', '//t.co/bMF4Ya4Htl'];125;16;False;False;False;0.0;False;0.104;False;False;pos;1.0;255;5356;42;103;False;True;True;0.0
