id;text;contributors;coordinates;created_at;entities;extended_entities;favorite_count;favorited;geo;id;in_reply_to_screen_name;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;is_quote_status;lang;place;possibly_sensitive;quoted_status;quoted_status_id;quoted_status_id_str;retweet_count;retweeted;source;truncated;user
879986725627478016;Rn I'm looking at wallets and I found a really cute one that Spencer's had for 30 and Amazon has it for 15!! So I think I should get it ?;;;Wed Jun 28 08:55:59 +0000 2017;{'hashtags': [], 'user_mentions': [], 'symbols': [], 'urls': []};;0.0;0.0;;8.79986725627478e+17;;;;;;0.0;en;;;;;;0.0;0.0;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0.0;{'name': '.', 'verified': False, 'is_translator': False, 'profile_background_tile': True, 'profile_use_background_image': True, 'statuses_count': 12325, 'notifications': False, 'favourites_count': 4163, 'profile_background_color': 'ACDED6', 'contributors_enabled': False, 'screen_name': 'ericaacortez', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/787681332037943300/widA2INH_normal.jpg', 'created_at': 'Sun Jun 24 02:11:13 +0000 2012', 'geo_enabled': False, 'location': '', 'listed_count': 1, 'lang': 'en', 'profile_text_color': '333333', 'id_str': '616747956', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/616747956/1464111598', 'translator_type': 'none', 'time_zone': None, 'followers_count': 280, 'description': 'i d k', 'url': 'https://t.co/AbrgIYzjrJ', 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': 'DDEEF6', 'id': 616747956, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/787681332037943300/widA2INH_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': True, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000106923087/19066cb5c4bc8b2819b7ff96137b93d2.jpeg', 'friends_count': 271, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'http://ericafuckencortez.tumblr.com', 'display_url': 'ericafuckencortez.tumblr.com', 'url': 'https://t.co/AbrgIYzjrJ', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': None, 'profile_sidebar_border_color': '000000', 'profile_link_color': 'DD2E44', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000106923087/19066cb5c4bc8b2819b7ff96137b93d2.jpeg'}
879986744539656196;?Did someone want to Trade 18€ Skins for my 20€ Amazon card??DM me if u want to Trade ??;;;Wed Jun 28 08:56:03 +0000 2017;{'hashtags': [], 'user_mentions': [], 'symbols': [], 'urls': []};;1.0;0.0;;8.799867445396562e+17;;;;;;0.0;en;;;;;;0.0;0.0;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0.0;{'name': 'Kaiolu', 'verified': False, 'is_translator': False, 'profile_background_tile': False, 'profile_use_background_image': True, 'statuses_count': 3616, 'notifications': False, 'favourites_count': 1771, 'profile_background_color': 'F5F8FA', 'contributors_enabled': False, 'screen_name': 'KaioluOfficial', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/881770548400975872/b5moCBKv_normal.jpg', 'created_at': 'Wed Jun 01 16:48:13 +0000 2016', 'geo_enabled': False, 'location': 'Nowhere', 'listed_count': 0, 'lang': 'de', 'profile_text_color': '333333', 'id_str': '738049525470859264', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/738049525470859264/1499074337', 'translator_type': 'none', 'time_zone': None, 'followers_count': 943, 'description': '?Sick Giveaways? Profile & Banner from @Kenor121 ?#KaioluSquad?', 'url': 'https://t.co/NdiYxBySFu', 'default_profile': True, 'default_profile_image': False, 'profile_sidebar_fill_color': 'DDEEF6', 'id': 738049525470859264, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/881770548400975872/b5moCBKv_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': True, 'profile_background_image_url': None, 'friends_count': 483, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'https://steamcommunity.com/tradeoffer/new/?partner=319092515&token=v3tKgbcR', 'display_url': 'steamcommunity.com/tradeoffer/new…', 'url': 'https://t.co/NdiYxBySFu', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'profile_background_image_url_https': None}
879985224016433152;@Fluid_Academy @amazon Are they selling it at Smacc??;;;Wed Jun 28 08:50:01 +0000 2017;{'hashtags': [], 'user_mentions': [{'screen_name': 'Fluid_Academy', 'name': 'Fluid Academy', 'id_str': '517456587', 'id': 517456587, 'indices': [0, 14]}, {'screen_name': 'amazon', 'name': 'Amazon', 'id_str': '20793816', 'id': 20793816, 'indices': [15, 22]}], 'symbols': [], 'urls': []};;2.0;0.0;;8.799852240164332e+17;Fluid_Academy;879515146011521024;879515146011521024;517456587;517456587;0.0;en;;;;;;2.0;0.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";0.0;{'name': 'Erika Panaro', 'verified': False, 'is_translator': False, 'profile_background_tile': False, 'profile_use_background_image': False, 'statuses_count': 6981, 'notifications': False, 'favourites_count': 13926, 'profile_background_color': '000000', 'contributors_enabled': False, 'screen_name': 'ErikaPanaro', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/749380336375754752/HWy6JTyU_normal.jpg', 'created_at': 'Sun Jan 08 13:08:30 +0000 2012', 'geo_enabled': True, 'location': 'London, England', 'listed_count': 71, 'lang': 'en', 'profile_text_color': '000000', 'id_str': '458341260', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/458341260/1433029046', 'translator_type': 'none', 'time_zone': 'UTC', 'followers_count': 1297, 'description': 'Anaesthetist.  Major Trauma, Humanitarian & Disaster Medicine addicted. Climbing & mountaineering to relax. #FOAMed #dasSMACC #DoctorsUnderFire', 'url': None, 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': '000000', 'id': 458341260, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/749380336375754752/HWy6JTyU_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': True, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'friends_count': 1381, 'entities': {'description': {'urls': []}}, 'following': False, 'utc_offset': 0, 'profile_sidebar_border_color': '000000', 'profile_link_color': '981CEB', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png'}
879986774944104448;"Thai Fishermans Trousers Pants &amp; Shorts – Cotton Blend https://t.co/xS5N8Lb82N https://t.co/EkSzyXua0D";;;Wed Jun 28 08:56:11 +0000 2017;{'hashtags': [], 'user_mentions': [], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/DDZXTjcUAAAun83.jpg', 'id': 879986770640633856, 'url': 'https://t.co/EkSzyXua0D', 'type': 'photo', 'sizes': {'large': {'h': 500, 'resize': 'fit', 'w': 333}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 500, 'resize': 'fit', 'w': 333}, 'small': {'h': 500, 'resize': 'fit', 'w': 333}}, 'id_str': '879986770640633856', 'expanded_url': 'https://twitter.com/affi_shop/status/879986774944104448/photo/1', 'display_url': 'pic.twitter.com/EkSzyXua0D', 'media_url': 'http://pbs.twimg.com/media/DDZXTjcUAAAun83.jpg', 'indices': [83, 106]}], 'symbols': [], 'urls': [{'expanded_url': 'https://www.amazon.co.uk/Thai-Fishermans-Trousers-Pants-Shorts/dp/B00BMWIGKQ?SubscriptionId=AKIAJAVIAK2BTFOIEMIA&tag=affishop0e-21&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00BMWIGKQ&utm_source=dlvr.it&utm_medium=twitter', 'display_url': 'amazon.co.uk/Thai-Fisherman…', 'url': 'https://t.co/xS5N8Lb82N', 'indices': [59, 82]}]};{'media': [{'media_url_https': 'https://pbs.twimg.com/media/DDZXTjcUAAAun83.jpg', 'id': 879986770640633856, 'url': 'https://t.co/EkSzyXua0D', 'type': 'photo', 'sizes': {'large': {'h': 500, 'resize': 'fit', 'w': 333}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 500, 'resize': 'fit', 'w': 333}, 'small': {'h': 500, 'resize': 'fit', 'w': 333}}, 'id_str': '879986770640633856', 'expanded_url': 'https://twitter.com/affi_shop/status/879986774944104448/photo/1', 'display_url': 'pic.twitter.com/EkSzyXua0D', 'media_url': 'http://pbs.twimg.com/media/DDZXTjcUAAAun83.jpg', 'indices': [83, 106]}]};0.0;0.0;;8.799867749441044e+17;;;;;;0.0;en;;0.0;;;;0.0;0.0;"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>";0.0;{'name': 'Affi Shop', 'verified': False, 'is_translator': False, 'profile_background_tile': False, 'profile_use_background_image': False, 'statuses_count': 851, 'notifications': False, 'favourites_count': 0, 'profile_background_color': '000000', 'contributors_enabled': False, 'screen_name': 'affi_shop', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/863753794873643008/gp9MDiEX_normal.jpg', 'created_at': 'Sun May 14 13:43:24 +0000 2017', 'geo_enabled': False, 'location': 'Alemania', 'listed_count': 0, 'lang': 'es', 'profile_text_color': '000000', 'id_str': '863751603756597250', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/863751603756597250/1494769881', 'translator_type': 'none', 'time_zone': None, 'followers_count': 3, 'description': 'Clothing, Shoes, Jewelry, Watches & Accessories', 'url': 'https://t.co/Ko8VS2og0y', 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': '000000', 'id': 863751603756597250, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/863753794873643008/gp9MDiEX_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'friends_count': 0, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'https://www.affi.shop', 'display_url': 'affi.shop', 'url': 'https://t.co/Ko8VS2og0y', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': None, 'profile_sidebar_border_color': '000000', 'profile_link_color': '000000', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png'}
879985241011761152;She's torn between her #stepbrother and the hot #badboyhttps://t.co/E12AaAsahU (Amazon)#menage #indie… https://t.co/REYZ2hUa3q;;;Wed Jun 28 08:50:05 +0000 2017;{'hashtags': [{'text': 'stepbrother', 'indices': [23, 35]}, {'text': 'badboy', 'indices': [48, 55]}, {'text': 'menage', 'indices': [91, 98]}, {'text': 'indie', 'indices': [99, 105]}], 'user_mentions': [], 'symbols': [], 'urls': [{'expanded_url': 'http://buff.ly/2tmKvcs', 'display_url': 'buff.ly/2tmKvcs', 'url': 'https://t.co/E12AaAsahU', 'indices': [57, 80]}, {'expanded_url': 'https://twitter.com/i/web/status/879985241011761152', 'display_url': 'twitter.com/i/web/status/8…', 'url': 'https://t.co/REYZ2hUa3q', 'indices': [107, 130]}]};;1.0;0.0;;8.799852410117612e+17;;;;;;0.0;en;;0.0;;;;2.0;0.0;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";1.0;"{'name': 'L.M. Mountford', 'verified': False, 'is_translator': False, 'profile_background_tile': True, 'profile_use_background_image': True, 'statuses_count': 49320, 'notifications': False, 'favourites_count': 5910, 'profile_background_color': '080002', 'contributors_enabled': False, 'screen_name': 'RealDarkinferno', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/823345520919842816/Op-xja9e_normal.jpg', 'created_at': 'Sat Nov 26 13:27:55 +0000 2011', 'geo_enabled': True, 'location': 'England', 'listed_count': 437, 'lang': 'en', 'profile_text_color': '333333', 'id_str': '421852265', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/421852265/1485197134', 'translator_type': 'none', 'time_zone': 'London', 'followers_count': 5699, 'description': 'A proper English gent and #Indie #author of the Sweet Temptations #saga. #Fanfiction, #Erotica, #fantasy, #horror, and #adventure; I love to write them all.', 'url': 'http://t.co/caL2Ih6dyA', 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': 'DDEEF6', 'id': 421852265, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/823345520919842816/Op-xja9e_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/445939193332518912/1P81dl3a.jpeg', 'friends_count': 5452, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'http://authordarkinferno.blogspot.co.uk/', 'display_url': 'authordarkinferno.blogspot.co.uk', 'url': 'http://t.co/caL2Ih6dyA', 'indices': [0, 22]}]}}, 'following': False, 'utc_offset': 3600, 'profile_sidebar_border_color': 'FFFFFF', 'profile_link_color': 'F20E12', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/445939193332518912/1P81dl3a.jpeg'}"
879986564004278272;Amazon Underground Zombie Fort Safari https://t.co/fAB8TVG9bX @TwitchShare ?@OpTicRTweet ?@Quickest_Rts @NightRTs… https://t.co/53EwkdCsLB;;;Wed Jun 28 08:55:20 +0000 2017;{'hashtags': [], 'user_mentions': [{'screen_name': 'TwitchShare', 'name': 'Twitch Share', 'id_str': '2366461675', 'id': 2366461675, 'indices': [62, 74]}, {'screen_name': 'OpTicRTweet', 'name': 'OpTic ReTweet', 'id_str': '3054487262', 'id': 3054487262, 'indices': [77, 89]}, {'screen_name': 'Quickest_Rts', 'name': 'Fastest Retweets', 'id_str': '2497531712', 'id': 2497531712, 'indices': [91, 104]}, {'screen_name': 'NightRTs', 'name': 'NightRTs 43k', 'id_str': '2613982245', 'id': 2613982245, 'indices': [105, 114]}], 'symbols': [], 'urls': [{'expanded_url': 'https://www.amazon.com/CDS-Zombie-Fortress-Safari-Pro/dp/B019LTOW0O/ref=sr_1_27?s=mobile-apps&ie=UTF8&qid=1473107869&sr=1-27', 'display_url': 'amazon.com/CDS-Zombie-For…', 'url': 'https://t.co/fAB8TVG9bX', 'indices': [38, 61]}, {'expanded_url': 'https://twitter.com/i/web/status/879986564004278272', 'display_url': 'twitter.com/i/web/status/8…', 'url': 'https://t.co/53EwkdCsLB', 'indices': [116, 139]}]};;4.0;0.0;;8.799865640042783e+17;;;;;;0.0;en;;0.0;;;;18.0;0.0;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";1.0;{'name': 'CDS_AmazonUnder', 'verified': False, 'is_translator': False, 'profile_background_tile': False, 'profile_use_background_image': True, 'statuses_count': 19105, 'notifications': False, 'favourites_count': 12737, 'profile_background_color': 'F5F8FA', 'contributors_enabled': False, 'screen_name': 'CDS_AmazonUnder', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/716360840014856193/XC62U_UD_normal.jpg', 'created_at': 'Sat Apr 02 20:22:39 +0000 2016', 'geo_enabled': False, 'location': 'United Kingdom', 'listed_count': 68, 'lang': 'en-GB', 'profile_text_color': '333333', 'id_str': '716360213905948672', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/716360213905948672/1459628729', 'translator_type': 'none', 'time_zone': None, 'followers_count': 1000, 'description': 'Mobile Games Developer', 'url': 'https://t.co/FM05RIpZ4I', 'default_profile': True, 'default_profile_image': False, 'profile_sidebar_fill_color': 'DDEEF6', 'id': 716360213905948672, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/716360840014856193/XC62U_UD_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': None, 'friends_count': 855, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'http://collidedesignstudios.com', 'display_url': 'collidedesignstudios.com', 'url': 'https://t.co/FM05RIpZ4I', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'profile_background_image_url_https': None}
879986442604347392;"This is pretty amusing...Lefties Duped By ""Why Socialism Works"" Guide on Amazon: https://t.co/jXjZ8shTtQ you could not make it up. ??#Labour";;;Wed Jun 28 08:54:51 +0000 2017;{'hashtags': [{'text': 'Labour', 'indices': [133, 140]}], 'user_mentions': [], 'symbols': [], 'urls': [{'expanded_url': 'https://order-order.com/2017/06/27/lefties-duped-by-why-socialism-works-guide-on-amazon/', 'display_url': 'order-order.com/2017/06/27/lef…', 'url': 'https://t.co/jXjZ8shTtQ', 'indices': [81, 104]}]};;0.0;0.0;;8.799864426043474e+17;;;;;;0.0;en;;0.0;;;;1.0;0.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0.0;{'name': 'Hicham Felter', 'verified': False, 'is_translator': False, 'profile_background_tile': True, 'profile_use_background_image': True, 'statuses_count': 3029, 'notifications': False, 'favourites_count': 8552, 'profile_background_color': 'C6E2EE', 'contributors_enabled': False, 'screen_name': 'hpfelter', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/873883859275874304/aRAM6tOM_normal.jpg', 'created_at': 'Sat Jun 05 12:25:25 +0000 2010', 'geo_enabled': True, 'location': 'Blighty', 'listed_count': 27, 'lang': 'en', 'profile_text_color': '333333', 'id_str': '152231118', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/152231118/1495567542', 'translator_type': 'none', 'time_zone': 'London', 'followers_count': 640, 'description': 'Involved in Comms, PA & election campaigns around the world & the UK. #Politics #Conservative #Sport #Wine. La situation est forte clair, opinions my own!', 'url': 'https://t.co/1Fk9HB9pn3', 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': 'DDEEF6', 'id': 152231118, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/873883859275874304/aRAM6tOM_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/790605013/6e79b0c000e0b8585d85a9690c99d314.jpeg', 'friends_count': 159, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'http://i.giphy.com/12HM8t3Sl5hjTW.gif', 'display_url': 'i.giphy.com/12HM8t3Sl5hjTW…', 'url': 'https://t.co/1Fk9HB9pn3', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': 3600, 'profile_sidebar_border_color': '000000', 'profile_link_color': '1F98C7', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/790605013/6e79b0c000e0b8585d85a9690c99d314.jpeg'}
879985854516559872;Last 3 days of #TheWhiskypedia #contest. Play to win an Amazon voucher worth Rs 500.;;;Wed Jun 28 08:52:31 +0000 2017;{'hashtags': [{'text': 'TheWhiskypedia', 'indices': [15, 30]}, {'text': 'contest', 'indices': [31, 39]}], 'user_mentions': [], 'symbols': [], 'urls': []};;53.0;0.0;;8.799858545165599e+17;;;;;;0.0;en;;;;;;70.0;0.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";0.0;{'name': 'The Whiskypedia', 'verified': False, 'is_translator': False, 'profile_background_tile': False, 'profile_use_background_image': False, 'statuses_count': 169, 'notifications': False, 'favourites_count': 1, 'profile_background_color': '000000', 'contributors_enabled': False, 'screen_name': 'the_whiskypedia', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/855337625523060736/eeodZUpM_normal.jpg', 'created_at': 'Mon Dec 26 08:56:27 +0000 2016', 'geo_enabled': False, 'location': '', 'listed_count': 6, 'lang': 'en', 'profile_text_color': '000000', 'id_str': '813307477357838336', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/813307477357838336/1495015667', 'translator_type': 'none', 'time_zone': 'New Delhi', 'followers_count': 14075, 'description': 'Join us as we take you on a journey through the world of whiskies, one insight at a time.  \nRetweets are not endorsements. \U0001f943', 'url': 'https://t.co/tXV5tQEG5D', 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': '000000', 'id': 813307477357838336, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/855337625523060736/eeodZUpM_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'friends_count': 31, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'https://thewhiskypedia.com/', 'display_url': 'thewhiskypedia.com', 'url': 'https://t.co/tXV5tQEG5D', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': 19800, 'profile_sidebar_border_color': '000000', 'profile_link_color': 'E59F2C', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png'}
879986836013277184;The Darkling Pool Quartet - Buy them now on Kindle and Paperback https://t.co/X7qVDL8jjq  https://t.co/WLKlG76eOo… https://t.co/6onkuEgtSi;;;Wed Jun 28 08:56:25 +0000 2017;{'hashtags': [], 'user_mentions': [], 'symbols': [], 'urls': [{'expanded_url': 'http://amzn.to/2bIsbCT', 'display_url': 'amzn.to/2bIsbCT', 'url': 'https://t.co/X7qVDL8jjq', 'indices': [65, 88]}, {'expanded_url': 'http://amzn.to/2bWBtYg', 'display_url': 'amzn.to/2bWBtYg', 'url': 'https://t.co/WLKlG76eOo', 'indices': [90, 113]}, {'expanded_url': 'https://twitter.com/i/web/status/879986836013277184', 'display_url': 'twitter.com/i/web/status/8…', 'url': 'https://t.co/6onkuEgtSi', 'indices': [115, 138]}]};;0.0;0.0;;8.799868360132772e+17;;;;;;0.0;en;;0.0;;;;1.0;0.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";1.0;{'name': 'Bad Dog Publishing', 'verified': False, 'is_translator': False, 'profile_background_tile': True, 'profile_use_background_image': True, 'statuses_count': 6781, 'notifications': False, 'favourites_count': 12097, 'profile_background_color': '131516', 'contributors_enabled': False, 'screen_name': 'BDPubL', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/707359717992112128/uUAVMCXm_normal.jpg', 'created_at': 'Thu Sep 26 00:53:49 +0000 2013', 'geo_enabled': True, 'location': 'Cork', 'listed_count': 21, 'lang': 'en-gb', 'profile_text_color': '333333', 'id_str': '1906023163', 'protected': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1906023163/1496331031', 'translator_type': 'none', 'time_zone': None, 'followers_count': 780, 'description': 'The Clouds Turn, Time Burns, and I Learn... Author, Publisher, Storyteller, Knight of Misspent Youth.', 'url': 'https://t.co/G9ad22ZWSD', 'default_profile': False, 'default_profile_image': False, 'profile_sidebar_fill_color': 'DDEEF6', 'id': 1906023163, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/707359717992112128/uUAVMCXm_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000083031561/792c8193baa1f09169e57799186a8626.jpeg', 'friends_count': 1174, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'expanded_url': 'http://www.baddogpublishing.com', 'display_url': 'baddogpublishing.com', 'url': 'https://t.co/G9ad22ZWSD', 'indices': [0, 23]}]}}, 'following': False, 'utc_offset': None, 'profile_sidebar_border_color': 'FFFFFF', 'profile_link_color': '009999', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000083031561/792c8193baa1f09169e57799186a8626.jpeg'}
879986725761818624;-25%: LEGO 70738RRP: €119.99BUY: €89.90VEN: OtherPOV: €160.13Profit: 43.86%https://t.co/zdj7m2xG9s;;;Wed Jun 28 08:55:59 +0000 2017;{'hashtags': [], 'user_mentions': [], 'symbols': [], 'urls': [{'expanded_url': 'https://www.Amazon.de/gp/product/B00SDTVWGG?tag=brickbrowse09-21', 'display_url': 'Amazon.de/gp/product/B00…', 'url': 'https://t.co/zdj7m2xG9s', 'indices': [81, 104]}]};;0.0;0.0;;8.799867257618186e+17;;;;;;0.0;en;;0.0;;;;0.0;0.0;"<a href=""http://www.misbi.com"" rel=""nofollow"">misbi.de tweeter</a>";0.0;{'name': 'misbi.de', 'verified': False, 'is_translator': False, 'profile_background_tile': False, 'profile_use_background_image': False, 'statuses_count': 1026, 'notifications': False, 'favourites_count': 0, 'profile_background_color': '000000', 'contributors_enabled': False, 'screen_name': 'misbi_de', 'follow_request_sent': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/834328901157523456/2j4B4p89_normal.jpg', 'created_at': 'Thu Feb 09 17:16:16 +0000 2017', 'geo_enabled': False, 'location': '', 'listed_count': 0, 'lang': 'en', 'profile_text_color': '000000', 'id_str': '829740710937165824', 'protected': False, 'profile_sidebar_fill_color': '000000', 'translator_type': 'none', 'time_zone': None, 'followers_count': 1, 'description': '', 'url': None, 'default_profile': False, 'default_profile_image': False, 'id': 829740710937165824, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/834328901157523456/2j4B4p89_normal.jpg', 'is_translation_enabled': False, 'has_extended_profile': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'friends_count': 0, 'entities': {'description': {'urls': []}}, 'following': False, 'utc_offset': None, 'profile_sidebar_border_color': '000000', 'profile_link_color': 'ABB8C2', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png'}
