id;label
854307777820450820;0
854307831541092352;0
854308665024692224;1
854308943782445056;1
854309920975593474;0
854310507205054464;0
854310863091716096;1
854310905236131841;1
854311544754012160;0
854311560998789121;1
854312359690719232;0
854312413511995393;0
854312658824245248;0
854312862231035906;0
854313402990198784;1
854313626131234818;1
854314356544241664;0
854314378912448512;0
854315144729329664;0
854315628139827201;2
854316142965510144;0
854316153384050688;2
854317157282230272;0
854317704714608640;1
854318243183513600;1
854318763121967104;1
854319156459655168;1
854319317512589314;0
854319768345624577;0
854319908447846400;0
854319951628214272;0
854319957554991105;0
854320448749924357;1
854320735770292228;2
854321148389072896;0
854321189891842049;1
854321190025998336;1
854321445110861824;0
854321690733678594;0
854322053998161920;2
854322098944323585;0
854322145165549569;0
854322357120401411;2
854322605880246272;0
854325746042626048;2
854326160066580480;1
854326264915779584;0
854326905201459200;0
854327429837471744;0
854329897971363840;0
854329943282417668;0
854329988597690369;0
854330054968344576;2
854331263972515840;0
854331839586209793;0
854332094901657600;2
854332188099215361;0
854332461924405249;0
854332533558964224;1
854348051087065089;0
854348085090066437;0
854348404658495488;0
854348962245095425;0
854348968955871234;1
854349126414118912;1
854349380844957698;2
854349721728503808;0
854350080769392640;0
854351370320728064;1
854351807384092672;3
854352248012460033;0
854352345953652738;0
854352440359038976;0
854352474207133696;0
854353026655567872;0
854353700307050500;3
854354906450239488;0
854355401307041792;1
854355637056135168;0
854355715225419776;0
854356105174167552;0
854356569001250820;1
854356837797416961;0
854356889106251776;1
854356964285054977;0
854357418574192640;0
854357462161469440;0
854358084608827393;1
854358156998316032;0
854358381611466752;3
854359657057529856;0
854359679031537671;0
854360178506039297;1
854360193223847939;0
854360646196047876;0
854361625196765184;0
854361785171943424;0
854362429664395264;0
854363806054723584;0
854363826334175233;0
854364451855753216;0
854365485403697152;0
854366149718441985;1
854366346015981568;2
854366501083676672;3
854366641722929153;0
854366693816098817;2
854366809897582593;0
854366940059623424;0
854366941649272832;0
854366943519924225;1
854366945428336640;1
