id;label
854309011763732481;0
854309559724277760;0
854310542122549248;2
854311433269649410;2
854311638056353792;0
854311693588996097;0
854311796034949128;0
854312706161098752;2
854312962332344322;0
854313045589348352;0
854313131992068096;0
854313135649415169;2
854313617528848386;2
854314977255149568;0
854315042422091776;0
854315045353914370;2
854315149234126848;0
854315391442710528;2
854316263140610048;0
854316582360711168;2
854317177222168576;0
854317614788640769;0
854317616873299968;0
854317975779909632;2
854318285613084672;0
854318535274659840;2
854318604321423361;0
854318781367291904;2
854319156086231044;0
854319626737524736;0
854319784904630273;2
854319941134299136;1
854320030107942912;0
854320129429172224;2
854320287969660932;0
854320356726759424;2
854320627066556416;0
854320649006862336;0
854320866854928386;0
854320867224027136;0
854320876753489920;0
854320916238565376;2
854321405588115457;0
854321741547671554;0
854322371888545793;0
854323113106055168;0
854326633737728000;2
854326966010261504;2
854327021740191744;0
854327101331296256;0
854327226938085376;0
854327429128527875;0
854327900836954112;2
854328945193263104;0
854329333732790272;0
854329634091040768;0
854329953973813248;2
854330009472970752;0
854330079102500864;2
854330434536296453;2
854331183328526336;2
854331381312245761;0
854331438820450304;0
854331755901464577;0
854331806627311617;0
854331820099371009;2
854331949418250240;0
854332104120950785;0
854332190175506432;0
854332455670632449;0
854332644015734784;2
854332646167420932;2
857250433991147520;0
857250437925228545;0
857250540094357504;2
857250543328264192;0
857250742289268737;0
857250967569518597;2
857250972204249088;0
857251124365099008;0
857251453139902465;2
857251822909698048;0
857251916815925248;2
857252215861370883;2
857252952343429122;0
857253191389413376;1
857253386818916352;0
857254002848911362;0
857254141772652544;0
857254177734524928;2
857254296219529216;0
857255267867799553;0
857255456980353024;0
857256216958992384;0
857257044532965378;0
857257439644856320;0
857257671933792257;2
857257699058352129;0
857257716590555137;2
857258194472771584;2
857258220691259392;0
857258344846897154;0
857258549797412864;0
857258768219815936;0
857259465476685824;0
857259527292338176;2
857259587174641664;2
857259617662926848;0
857260375393390592;0
857260869528547328;0
857260872925929472;2
857260939153944576;2
857261048105234432;0
857261585118658560;0
857261616651546626;0
857261790966816769;0
857262395701329920;2
857263068618862592;0
857263265570840577;0
857263562904961026;0
857263662796558336;0
857263683537383424;0
857263773287055362;2
857264741617676288;0
857265421128536065;0
857266157103050752;0
857266184231813122;2
857266351173513216;0
857266722268737537;0
857267146904219648;0
857267359433842689;0
857267483102687232;2
857268100508659713;0
857268121475796993;0
857268305907900417;0
857268392742367232;2
857268513802784769;2
857268729939460097;2
857268996369985536;2
857269229162070016;2
857269254801956864;2
857269572839362561;2
857270228652367872;0
857270278115741696;0
857270432189358081;0
857270611873120260;0
857270697676210178;0
857271239911632897;0
857271350150311936;2
857271476713472000;2
857271552450191360;2
857271610851676161;2
857271611262685184;0
857271707584823296;2
857271748294823936;0
857271761670483968;2
857271768205197312;0
857271830985543687;0
857271915861479425;0
857272023747309568;2
857272056416579584;0
857272221747863553;2
857272627605495808;0
857272630897987584;0
857272748414054403;2
857273028501266432;0
857273206687899648;0
857273457696002050;2
857273651665743874;2
857273795861721092;0
857274558419808256;0
857274631203557377;0
857274865845497856;0
857274977518858244;2
857275117172383746;2
857275409305657344;0
857275427097673728;1
857275604089151489;2
857275658874961921;0
857275993438007296;2
857276032193249280;2
857276146924310529;2
857276321256407043;0
857276433022033926;2
857277292434870272;0
857277738708807680;0
857278111016038400;0
857278299499765760;0
857278593457639428;0
857278954851401728;2
857279170119962629;2
857279201723940864;2
857279235765002242;0
857279243495120896;0
857279295240253441;2
857279400756338692;0
857279415092424705;0
857279529433403392;2
857279644311093249;2
857279724938199045;0
857279845637779457;0
857279994053230593;0
857280016220016640;0
857280126823870464;2
857280219316707329;0
857281434440093696;0
857281455931760640;0
857281682545704961;2
857281686773665792;2
857281727148044288;0
857281822195056640;0
857282356746608644;2
857282468897972224;0
857282709185581057;2
857282809840271361;2
857282986596864001;2
857283236375953408;0
857284277054164995;0
857284449347809280;0
857285209435361284;0
857285924043882496;0
857285938220867584;0
857286431915593730;0
857286869268045824;2
857287328347377665;0
857287553350852611;0
857287720095318016;0
857288258065125376;2
857289864819208197;2
857289918976077824;2
857290033363009536;0
857290049586462720;0
857290060613304320;2
857290065067646976;0
857290361974247430;0
857290612017704960;0
857290642774347776;0
857290922375106560;0
857290951986958337;0
857291450404524034;0
857291453529239552;0
857291558344728576;2
857292099154202624;0
857292378188664836;0
857293207528497154;0
857293208010629120;0
857293292127494144;0
857293319507910657;0
857293339250507776;2
857293358149943296;2
857293373799092224;0
857293451209170945;0
857293528178864129;2
857294088911060992;2
857294839783837697;0
857318137456349184;0
857318144213266432;0
857318146532716544;2
857319017194807296;0
857320781864329216;2
857322365683986433;0
857322541509160962;2
857322877984456704;0
857322909966225408;2
857322929637527553;0
857323118817406977;0
857323806179954688;0
857323955815723008;2
857323963663261700;2
857324107767193602;2
857324138230415360;0
857324346339184644;0
857324891854581764;0
