id;label
875734288406388737;1
875723588921430017;1
874778526972600320;1
879696821811073028;1
874554788733571072;1
883266005241344000;1
860807312075882497;1
860811575879507969;1
862289748118966272;1
869140286223646720;1
862289151739150336;1
875734036420972544;1
879245177499525120;1
883202683229921280;1
874979814154805248;1
879987839626338304;1
879574878843793408;1
875702580403470336;1
874976882449625088;1
875733587362009089;1
874980080811900928;1
875729706976497665;1
869122905413701632;1
875733828832174080;1
862289991627546624;1
870006980588515328;1
875734373961748480;1
874554980765638660;1
875707391072903168;1
875700564553805826;1
874977277901238272;1
876534563169853440;1
875734109066215425;1
870010356545970176;1
876683108463984640;1
869135024859357184;1
870011090113110017;1
875734716594257920;1
875120860805423106;1
874554794697936896;1
875734479674978305;1
874983283926368256;1
874975729318023171;1
870012539391721472;1
875727142599970820;1
862291625560514560;1
875733966678052866;1
874984163295756288;1
875733816064720896;1
879243624457748480;1
875714040231854081;1
860807742377738240;1
869136324477014016;1
882970904464109568;1
879239023000080385;1
860793148368457731;1
879564221922529282;1
874976512146984960;1
869995674443665410;1
862291132667109376;1
879244376932745216;1
862291131509293060;1
875732102985244675;1
883266132840505344;1
862289853727334405;1
860795527440543745;1
870012537286406145;1
870010336778366976;1
874973218880335872;1
879986859547312128;1
869272393864413184;1
875687324599844864;1
860785694817603585;1
862287508788305921;1
862287534348521472;1
870002944313143296;1
869977277500723200;1
874554789249548288;1
876705866589683712;1
874987542281465860;1
862292220543684612;1
865969573245353986;1
869133094275690496;1
869134329305329665;1
860779237267169280;1
878191992580308993;1
875733786830544898;1
875733808976449539;1
862290468725567490;1
879574458893082624;1
879574415461146624;1
862291852468277249;1
875734399849029632;1
879781883810283521;1
875851926264582145;1
869963831312863233;1
875729719727194112;1
875731118879891456;1
874554970892324864;1
874981628073914369;1
879245695492009985;1
876621316446502914;1
876714417773322241;1
862291422640308227;1
870012816064782336;1
875734150338158593;1
862291298820272128;1
869141400859836416;1
875722386179575809;1
877347441611112448;1
875734321759363072;1
874980592923889670;1
868436629207236612;1
869128387188723713;1
865940430516563968;1
874988493004562432;1
874974742826168321;1
868627465769562114;1
875728801778610176;1
862287397798674433;1
875733987024437250;1
874979689944797184;1
874982979570991105;1
876589945820897281;1
870002331068190722;1
875729407037636610;1
869128144221081600;1
860776612077473792;1
862293201595576320;1
874705382899412992;1
878183559445348353;1
883251782264246273;1
870010530978701312;1
869138838635126785;1
875741655487348736;1
875716202634649600;1
878029332526051329;1
857560553115594752;1
869131979052257280;1
865926375089352705;1
875164796458602501;1
870013129370947584;1
869963915165356032;1
874512159409045504;1
875701475497975808;1
874983027822272512;1
862288015087083522;1
879025950331195392;1
883266374008569856;1
862291607080415232;1
879574526924685312;1
882973853986807808;1
860782648490430466;1
875725967154708480;1
875726007097065472;1
875728656894742528;1
879245497801768960;1
883266719569121280;1
874597077053050881;1
862292714334957568;1
875734702501638145;1
875734106449096704;1
875732962284843008;1
874548504038957056;1
882958565455089664;1
879103232122945536;1
862291373998952448;1
877697771612102656;1
874977759138684928;1
877802103250444291;1
874973918649622528;1
875729877793722369;1
862291859292528641;1
875734519445417985;1
868461538297827328;1
869131644996730881;1
860804556766281728;1
883266496012718080;1
862289793077661697;1
882974070794596353;1
875720061192986625;1
874988510142443520;1
862291282655420416;1
860800276223201282;1
869955990422204422;1
874554915041017856;1
862288182003601410;1
874977292556132352;1
875734008813961216;1
879539115087110144;1
860806084008841216;1
862292450731106304;1
860787543121506304;1
869130500698513408;1
862287412516532224;1
869132508998361088;1
874986098283249664;1
876665851121983488;1
862287387405299712;1
869137369877938176;1
874571759055507456;1
879574845461319680;1
879244718701334529;1
874976849700507648;1
875734317535723520;1
875734170378612736;1
875733396441280512;1
875734608360460288;1
875722488629604352;1
862287401795723265;1
874947882356441088;1
865790696804016128;1
879987851504607232;1
875734628346232832;1
879987778326495234;1
879222064128942080;1
870009016969289728;1
869139365431316484;1
875734209540878340;1
874987761002049537;1
862287363141009408;1
868621602673627140;1
879245093512908800;1
862290143608176640;1
876338719934095361;1
869951207892058112;1
875734126464307200;1
875734399656001536;1
870002722153660417;1
862288262194507776;1
870011111591915520;1
878192793125924866;1
874983068309880833;1
860797250582315008;1
876714068534415361;1
869131453556072448;1
862291180524122115;1
875701471999864833;1
875734468337704961;1
874865200041779200;1
862290089325494272;1
869911715428786176;1
868803587849289729;1
874255325297291272;1
860802591676125184;1
875734229530755077;1
879245554047492096;1
875519419778297857;1
870010507582779392;1
879418170171326464;1
879790844634595328;2
869132515356811264;2
883266099508383744;2
869126350996721664;2
869127317012000772;2
869137522135322624;2
869134021602816000;2
869133873854251008;2
867694314226196481;2
883259562303815680;2
882973424439701504;2
869126990405697536;2
869139816318984196;2
882973612013232128;2
869119650319159296;2
882974176830775296;2
869140503912120320;2
864394406689943553;2
879987825403457537;2
883265797820473344;2
882805439599083520;2
879883745611984896;2
883266030151155712;2
869132743732580352;2
881258460733734914;2
883266408003633152;2
882973934093774848;2
869126416205463553;2
868878310171979776;2
864215214727843840;2
869131509449596928;2
882973762336956416;2
883265872881737728;2
882974116780945408;2
881813262182043649;2
869124296714715137;2
869129731295367168;2
882069010485055488;2
826100519924092928;2
882973543537016833;2
869137124552884224;2
869128519598587904;2
879987027902554112;2
869113198947041280;2
882972730496364545;2
857637810051919873;2
883264027387940864;2
879988148469727232;2
883265618962788352;2
883266063097622528;2
883265861506670592;2
869131015473811456;2
869139442400993280;2
869091573669167104;2
869127993590927360;2
883231964098068481;2
879987778154573824;2
869127343318736896;2
868037709188780033;2
835752828404641792;2
882974183440998400;2
879987097070972929;2
879982906868998144;2
883265282093064196;2
882594582831271937;2
879987889043640320;2
879986893395558400;2
883069240651251713;2
882973967165861888;2
868918519320035328;2
882973829642977285;2
868846859770617856;2
882973766531383296;2
882928541406572544;2
858983696958988288;2
868919839049609218;2
867989275953868801;2
869135503332958208;2
868465803951308800;2
882963318817861633;2
879591537209901057;2
883265965856890881;2
866905814597902336;2
869131904733335552;2
880588799834828801;2
879986744539656196;2
882973965160984576;2
883265993006399488;2
883265802484449280;2
882973758352273414;2
869110966394474496;2
879980173206204416;2
882974231088246786;2
879975110874206208;2
882974120706691076;2
879986785631252480;2
879906210228703232;2
869126580454522880;2
879987696302788608;2
883265593763393536;2
868847650426245121;2
869134383772454912;2
879988036204994560;2
869127608503488512;2
861728865756090370;2
869138525404385280;2
869131835170836480;2
882966972937502720;2
882971916910436353;2
879988004521222144;2
586148530785353728;2
869139557446545408;2
883265937322979329;2
879987537577738241;2
883266101970448384;2
883265595759788032;2
869128290862321664;2
882974209219190784;2
883265598448336896;2
883265776496463872;2
882821722373844992;2
882967320985047040;2
882677939191652353;2
868316477287391233;2
883265874265751552;2
869138756636430340;2
882843911395319810;2
869140350333591552;2
882908780576608256;2
869068802515886081;2
883266558419709952;2
883266191971815429;2
882732546794168320;2
883040849151623168;2
882974432020619264;2
869131110726414336;2
883265359473590272;2
879987506393079809;2
882962416014737408;2
869127552991940608;2
868821410302578688;2
879985241011761152;2
879986536435068928;2
879824775803219968;2
882973792045326338;2
883265897410035712;2
800239473225179136;2
868767061203406848;2
868937425388752896;2
879986926010458113;2
864795184894181376;2
852348183690792960;2
869140656039632900;2
869003106649948160;2
882951988413169664;2
882969924989222912;2
869129943682355201;2
882974037223378945;2
869135053028196352;2
883262873195229185;2
869129129773453312;2
883265853093023745;2
869136839462055936;2
879987078934614016;2
883265516973862913;2
882941366602526720;2
883265845706838017;2
879987744411463683;2
869139580527804421;2
882973883263070208;2
879985854516559872;2
879885641240256514;2
869137554049818624;2
879986762084302848;2
883265731210641408;2
869127270698536960;2
879988110431576064;2
879987855963156481;2
883266365133639680;2
883266009553096704;2
879903978728951808;2
869138900945694721;2
880680481188188160;2
882673503723331584;2
883266026774839297;2
882155761182408704;2
869139698391842816;2
869446116999286786;2
883265402574442496;2
883265763271946240;2
869132503541465088;2
883266297869586432;2
879987809817427969;2
883266330941681665;2
883265469280661504;2
869134250448109569;2
882956210638598144;2
879790799805849600;2
879987462126399488;2
879987091005898752;2
868568654958428161;2
883266219608027136;2
869140817130246144;2
869132629311840256;2
869068909416251392;2
882974148460466177;2
882973888237510661;2
869135726071476224;2
868786326157524993;2
882961496552214528;2
879987839420821504;2
869133766819708931;2
883265484346535936;2
869103589981126656;2
868633428060667904;2
868128141331623937;2
869132927220805634;2
879988021155684352;2
879987317884071936;2
882974208384393216;2
879987629634310144;2
879987031782432769;2
879985732340686848;2
882973654090481665;2
869133374127972352;2
882962345034743809;2
882974261585031168;2
869133788562980867;2
869132649583042560;2
882973534213091328;2
879987048073113600;2
879975000996012032;2
882703350285955072;2
882973473362120704;2
883266535632097280;2
882950477452722176;2
882821429259010048;2
883265462808850432;2
881952707682197507;2
879986709324324865;2
883266318044196864;2
883240486898630656;2
879986686159011840;2
869126725363519488;2
869140578029711360;2
882973985553739777;2
784380679559708672;2
882973681458262016;2
869127544271982592;2
883070419942727682;2
