id;label
869112772243714048;1
879987383009202176;2
869141353749413888;2
875728807226998785;1
869128714218602496;2
862286977349042178;1
875721015304884224;1
860781798183378944;1
874986592892596224;1
862289793077661697;1
878192763178688512;1
869135000301707266;2
869138316205182977;2
879942660185772032;2
876534563169853440;1
869137319319568384;2
869137325749567490;2
868841378922479617;2
883070419942727682;2
869123690797166592;2
869134911948689410;2
869127422364585984;2
869127167728340992;2
879965205077348354;2
872439165195100160;1
869911715428786176;1
874978283317678080;1
869139114934886400;1
879790844634595328;2
882102405432848385;2
869129746864537605;2
879986624414625792;2
883266080625405952;2
879986926010458113;2
869069894297411586;2
875703660466102272;1
879987981867769856;2
879244101392244736;1
869126416205463553;2
869125230773587968;2
862288056446984193;1
862287394451714048;1
862292698950008832;1
874979814154805248;1
883265461001089024;2
879987839626338304;1
883266013416108032;2
869129406891077636;2
875704035403280385;1
875481948420018178;1
875721074570395648;1
879986545234657281;2
868991549622931457;2
849130516087541760;2
869140286223646720;1
868860543075057664;1
860804329472765952;1
882974197554610177;2
882973887415427073;2
862287344371740672;1
882973809820672005;2
875734226275942400;1
869127076191891456;2
882974113324834818;2
868926233811320833;2
882935089138675712;2
862291374363856897;1
869128762042060800;2
862289818503585792;1
862287757422583808;1
879986947581767680;1
882918407297011712;2
879985241011761152;2
882973605205864448;2
862291373998952448;1
869543096278806529;1
869135053028196352;2
862288661165076480;1
883266161936404481;2
883266359777415169;2
862290303692279808;1
879934567083376640;2
862288741863497728;1
869132736853929984;1
883265136466825217;2
876713069484929024;1
862288011148570625;1
882973708184408065;2
882952857561034757;2
869129943682355201;2
865869730753597440;1
868770176518565888;1
870010336778366976;1
876714680475144192;1
875733065443573760;1
868275737563811840;1
869132766658650112;1
879574767514394625;1
874485572089151488;1
874554970892324864;1
