id;label
879986719138951168;1
860797078141779968;1
879987770667573248;2
875729796629762049;1
860815063673917440;1
883265402574442496;2
882785161301065730;2
874984018017566721;1
879986695852011520;2
879985854516559872;2
883253174970105857;1
882968760877019136;1
869137609989206018;2
875712801171308544;1
862287534348521472;1
870011327812702208;1
800239473225179136;2
860783692670787584;1
874987671818563585;1
875721423049957377;1
869129456585236483;1
883098988542443522;1
880193944776302592;2
882973473848610816;2
883265314317795328;2
869140713128308736;1
882974148951236608;2
879987895456718849;2
868412517760086016;2
883266142969749504;2
870013192898048002;1
869130521137131524;1
882974194081943555;2
874548504038957056;1
879986998219550720;1
882973628928806917;2
869995178215567362;1
882969609774784513;1
879987822173794304;1
883065322735112193;2
869127996120158211;1
869126416205463553;2
869125782182014976;2
867879620972032001;2
882725959903854595;2
883265282093064196;2
875716321643827200;1
875733833638973441;1
880466174617673729;1
883265268218298369;2
870013129370947584;1
870007338362703872;1
869140911829250049;2
869124296714715137;2
862291039410958336;1
860806084008841216;1
875734209159208960;1
882973397558321153;2
876714071911014400;1
883266009553096704;2
882914873797222402;2
882970575018352641;2
869069894297411586;2
879245116824670212;1
883265874265751552;2
870011111591915520;1
875734000341352448;1
876714730743881729;1
882973791932076036;2
874988493004562432;1
862289818503585792;1
879934567083376640;2
879987079781818368;2
883266063097622528;2
883266050305007616;2
882970435154960385;1
882973066321592322;2
869135060267618306;1
879986709324324865;2
868803587849289729;1
882967635599740928;1
883266700363403265;2
874980724234964993;1
874974259474567168;1
799283552374296576;1
879986957987831808;2
883265309813219332;2
875733987024437250;1
860787543121506304;1
883265955153006592;2
879819346989678592;2
879835898308853760;2
879986737140903936;1
882974116780945408;2
879987819619508224;2
879987981867769856;2
821708914303635457;2
879987910044508160;1
875734109066215425;1
883240486898630656;2
875711334335336448;1
879986600113045504;2
869127343318736896;2
883265541225549828;2
876665851121983488;1
879987440655581184;2
879576077995319297;2
868847650426245121;2
882973703570694144;2
876714905130344448;1
875733828832174080;1
883266178566803457;2
883231419396489216;2
879574860598562816;1
875734551133343744;1
651809264483336192;1
869127544271982592;2
879243633798631425;1
882974147198013440;1
874978517938831361;1
875707391072903168;1
869136263508631552;1
879986774944104448;2
869133613136191488;2
874982947694227457;1
882973871552565248;2
869132743732580352;2
883265843882332160;2
869140656039632900;2
868438147180507137;1
868873505970032644;1
868606130603388928;2
879980173206204416;2
880526295292985344;2
869126339265089536;2
878192912093257728;1
874976795539460096;1
882973481003962369;2
865952886232154113;1
876713689386299392;1
882973758352273414;2
882974197554610177;2
869135019041738752;2
868954483996413954;2
860795660337115139;1
875710195694944256;1
879555767900282880;1
882948327880437760;2
874980831823097856;1
869129032172019713;2
869031621609091072;1
875734398984835072;1
875734072160432128;1
868482270394560513;1
879987532812828672;2
882973930151129088;1
882713892127858688;2
883265444940890112;2
876704870224601088;1
869134911948689410;2
882973965160984576;2
862289383201701891;1
882918407297011712;2
870010531951788032;1
876715126484807680;1
879987920211517440;2
883265618962788352;2
876713782348718080;1
882973473362120704;2
882973686403407877;2
879244214785032192;1
860421820603936769;2
883266383928111104;2
875733988865961984;1
869128268804485120;2
869131933887991809;2
869136572993744896;1
869128370440863744;2
860812385895890945;1
870012350941638656;1
874977440225001472;1
883251782264246273;1
883266558419709952;2
868821410302578688;2
875719677019860993;1
869132927220805634;2
862291613590183936;1
879986499563003904;2
864394406689943553;2
875734037788336129;1
869132968450809856;2
879987019077738496;2
875734439023792128;1
882973718120738817;2
883265965856890881;2
868633428060667904;2
869134937194201088;2
882973882969358336;2
875701471999864833;1
869050602277425152;2
879795250276990976;2
869131527728357376;2
826100519924092928;2
860787139142852608;1
882703350285955072;2
869987889282777088;1
883266140050468864;2
882973419993804800;2
883265593763393536;2
882973432396337152;2
879987283386040320;1
882973922257326081;2
879985732340686848;2
875734008813961216;1
866630898715947009;1
874979999782240256;1
868963242370052096;2
870009506662686721;1
869135160687591424;2
877347441611112448;1
868991209083219968;1
862291915168993281;1
869127608503488512;2
883252050229964801;2
874281983995674624;1
870002331068190722;1
860803936873263104;1
879574609749737472;1
869127270698536960;2
870012905986506754;1
879985353150656512;2
862291605272764416;1
867522898583363588;2
869131110726414336;2
883266603487555585;2
869120776829644800;2
875734036420972544;1
860805608328413186;1
878192019730030592;1
869136035657076736;1
879982906868998144;2
868436629207236612;1
869135024859357184;1
860808124445458432;1
882973767806447617;2
879243624457748480;1
860783964520419328;1
879987383009202176;2
882961496552214528;2
869680849297350656;1
879987835842969601;2
875726912273883140;1
875733840026890240;1
869135445078269952;2
869135731943497729;2
875723588921430017;1
870012372529950722;1
869139147398799360;1
869123652872093696;2
860802369650667520;1
