id;label
892664560703885312;0
892664797124329472;2
892635544932548608;2
892664764199038976;2
892662554002149376;1
892664757832089600;0
892664693663252480;2
892664548351717377;1
885030986551054336;2
892664542974664704;2
892663786015948801;0
892664600310800384;2
892664557046562816;2
892664696456851456;2
892662530237190144;0
892664601992671232;0
885187520106987522;0
892664621466824704;0
892664578949226496;0
885491600335548416;0
892664178359533568;0
885491599651856385;2
892640561835802625;2
891630484161277953;2
892664728732000256;0
892664569683902465;2
878492240838107136;0
892664567079239681;2
892396782780633092;2
892379772260569088;2
892664803738734592;0
878198832898621441;2
885491590529261568;0
884800346027159557;0
885480816083709952;2
881869009053941760;0
885177197702590466;2
885491593586855938;2
885193055120371715;0
885351426423214086;2
892663570441306112;0
885491605268029440;2
892473747982217216;2
892664589162360832;2
892424739440005121;0
891693770449629184;0
885491601094696960;2
892552614214213632;1
889276467892408321;0
885486250580471808;2
892664648331296768;0
889182498793639936;0
892664721542795264;0
892661491371053056;2
892664731592478722;2
794170362430914564;0
731459145606561793;0
885491607474241536;2
885464495501570048;1
892664566055936001;2
885491598963945472;2
885491601677660160;0
892664578567438336;0
839545638442315778;0
892664563182784512;0
892664710948114433;2
892664643017158656;2
885473820970176512;0
885491604957614081;0
892663788973031425;2
885463798412439552;0
892648997680283649;2
892664803323506688;2
892664789390032897;0
892664803495469056;0
892666320193556481;2
892603102120955905;1
892666317072814080;2
892666292628406272;2
890727178828042240;2
892478230258622464;2
892592865486008321;0
892664812802633728;0
892666312241156096;0
892666273657626625;0
892666246512218112;2
892665529315491840;0
885284749148803072;2
892666250421125120;2
892666292402089984;2
892666290267185152;0
892666299444342784;0
892666277755531265;0
892666305131810817;0
892666287897407488;2
892666270910480384;2
892666313356845057;2
892666305391853568;0
892666315344838657;0
892283015593906176;0
892666251553775619;0
872647096448434176;2
892666236710113280;0
892627632595943424;2
892666950274306048;1
892666338916913153;0
892666922155687936;0
892662250737213440;0
892661133366231042;2
892655468484710400;2
892530670865657856;0
892666924563345408;0
892666332566704128;0
892666335246921730;0
892665186582228992;2
892666337788665856;0
892559418054803457;0
892666329257435136;2
892666336366735361;2
892666952044339200;2
892666945123696640;0
892442973815943169;2
892666338929496064;2
892600357523603456;2
892632673549725697;0
892655026157563904;2
892666611299229696;2
892665398356783104;1
